,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_EL__alpha,param_EL__l1_ratio,param_IMP__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15,0.019597530364990234,0.0010206753114230466,0.002806854248046875,0.0003968252868645849,0.0001,0.7778,median,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.7778, 'IMP__strategy': 'median'}",-23.35029621757575,-0.43563039826141114,-1.4031219766404308,-258.3687322055423,-17.510019794015715,-60.21356011840712,99.478674420797,390
16,0.017796087265014648,0.00039938100731449317,0.0026031970977783204,0.0004919479437716803,0.0001,0.8889,mean,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.8889, 'IMP__strategy': 'mean'}",-23.62989313562584,-0.005064691398042109,-0.9624265634095492,-285.81138373112543,-16.89999392682099,-65.46175240967597,110.55030516687032,399
17,0.027798271179199217,0.005741173334834564,0.003801393508911133,0.0014689396722107452,0.0001,0.8889,median,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.8889, 'IMP__strategy': 'median'}",-23.307502049277954,-0.46395020728464953,-1.4787951662812153,-262.6130244472904,-17.521211519059257,-61.07689667783869,101.1595755825296,392
18,0.022800207138061523,0.0037639206158127532,0.0034021854400634764,0.0007998043740251749,0.0001,1.0,mean,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 1.0, 'IMP__strategy': 'mean'}",-23.535974429291254,-0.015224849444236632,-1.0174908570628798,-293.3732555029948,-16.90437205540256,-66.96926353883916,113.56424715210065,400
19,0.020596122741699217,0.0008022751475089043,0.002407550811767578,0.0004905936037501914,0.0001,1.0,median,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 1.0, 'IMP__strategy': 'median'}",-23.216143226735987,-0.499531256655811,-1.5686737279728842,-268.6418603744928,-17.529722081165293,-62.29118613340455,103.55334907886336,395
20,0.019995832443237306,0.0012656880255364942,0.0028048038482666017,0.00040057430260209226,0.5264105263157894,0.0001,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.0001, 'IMP__strategy': 'mean'}",-14.795980768462595,0.4319877289883075,-0.24584840069879443,-4.557119711851715,-1.6682264583206234,-4.1670375220690845,5.58385910938963,220
21,0.019599294662475585,0.0020584282751031748,0.0028025150299072266,0.0003990936331711588,0.5264105263157894,0.0001,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.0001, 'IMP__strategy': 'median'}",-14.450320552737226,0.46352548352124523,0.012030157144732212,-4.74776239438991,-1.4244122623578455,-4.0293879137638005,5.521179727634736,206
22,0.01659674644470215,0.00080004940576419,0.003004646301269531,0.000631656999061215,0.5264105263157894,0.11120000000000001,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.11120000000000001, 'IMP__strategy': 'mean'}",-16.8820756800804,0.4666189741370441,-0.28576020049073625,-1.7788778056945982,-1.190459063151894,-3.9341107550561167,6.519192178338718,196
23,0.01639723777770996,0.0021543135308470115,0.0022031307220458985,0.0004007111662735297,0.5264105263157894,0.11120000000000001,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.11120000000000001, 'IMP__strategy': 'median'}",-16.341554994415137,0.45857893325752774,-0.05659786334331418,-2.0079966397717106,-1.0151859091946887,-3.7925512946934647,6.330961126287438,175
24,0.015597867965698241,0.001960705929789894,0.0026025772094726562,0.0007990604422969992,0.5264105263157894,0.2223,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.2223, 'IMP__strategy': 'mean'}",-20.361741478416935,0.42633291106249216,-0.2625458622462069,-0.8168332146550279,-1.13065439181105,-4.429088407213345,7.983892301057791,246
25,0.01579737663269043,0.0007488380598369483,0.0028067588806152343,0.000396538554847259,0.5264105263157894,0.2223,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.2223, 'IMP__strategy': 'median'}",-19.488202316275288,0.4076093392073026,-0.06621552635659267,-1.0464156854793574,-0.9776573630380254,-4.234176310388393,7.646830898594078,225
26,0.014997577667236328,0.0012649331505320213,0.0022031307220458985,0.0004009495842220939,0.5264105263157894,0.33340000000000003,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.33340000000000003, 'IMP__strategy': 'mean'}",-21.358327591044368,0.3831895972760704,-0.23208981707686394,-0.1953420824913652,-1.1034832956023566,-4.501210637787777,8.441921645232378,257
27,0.019200706481933595,0.005034997789406654,0.002801370620727539,0.000399452592284633,0.5264105263157894,0.33340000000000003,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.33340000000000003, 'IMP__strategy': 'median'}",-18.0117816842589,0.3604743566933728,5.742746398640364e-05,-0.2368272592243792,-0.9762409435828803,-3.7728636205817603,7.132893595724369,172
28,0.012999773025512695,0.0030344396435617186,0.0030017852783203124,3.2501970649627632e-06,0.5264105263157894,0.4445,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.4445, 'IMP__strategy': 'mean'}",-20.45146036495286,0.3262198183768512,-0.21007609893590562,-0.05849563212018083,-1.037781691940455,-4.286318793914511,8.0948199604471,234
29,0.018199586868286134,0.007546077785310412,0.002798318862915039,0.0003982109618436823,0.5264105263157894,0.4445,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.4445, 'IMP__strategy': 'median'}",-17.498174286418514,0.3176745849258712,0.06085410708212968,-0.05990514071877007,-0.9230778949293876,-3.620525726011734,6.9513358785856765,152
30,0.012595415115356445,0.001959819706595123,0.0026074886322021485,0.0004882575612356893,0.5264105263157894,0.5556,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.5556, 'IMP__strategy': 'mean'}",-20.50957036548592,0.3002644397331864,-0.18939749826059393,-0.12971219004493761,-0.9731711228556292,-4.300317347382778,8.115032317477656,236
31,0.014796304702758788,0.001167373526182816,0.0026054859161376955,0.0004897280674553254,0.5264105263157894,0.5556,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.5556, 'IMP__strategy': 'median'}",-18.009468749688157,0.28969444723701354,0.07160754859166674,-0.11796300629392609,-0.8703470348114859,-3.727295358992977,7.1517519661377476,166
32,0.011999225616455078,0.003030666808598144,0.0022017955780029297,0.0003975640494233597,0.5264105263157894,0.6667000000000001,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.6667000000000001, 'IMP__strategy': 'mean'}",-19.219699108459,0.2992555185490835,-0.16744965850850235,-0.2517306154177317,-0.9247825904703446,-4.052881290861299,7.593468040711362,209
33,0.01159811019897461,0.0030047478752811894,0.0022015094757080076,0.0003984240660571391,0.5264105263157894,0.6667000000000001,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.6667000000000001, 'IMP__strategy': 'median'}",-17.088152344476242,0.2857407336646539,0.0240939394972014,-0.24218969774607446,-0.8339852795631295,-3.570898529724718,6.768822417246535,147
34,0.013597631454467773,0.001356628235019726,0.002803468704223633,0.0003997823493572384,0.5264105263157894,0.7778,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.7778, 'IMP__strategy': 'mean'}",-18.93591836318455,0.28896010217578505,-0.16278363269204976,-0.3109590319906137,-0.8701535621242458,-3.998170897563134,7.478048018294102,204
35,0.016601085662841797,0.005386507652429411,0.0021998405456542967,0.000400209696744739,0.5264105263157894,0.7778,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.7778, 'IMP__strategy': 'median'}",-17.09119764121952,0.28748688638413167,-0.03168542779392025,-0.3060499268849337,-0.7868156131861579,-3.5856523445400805,6.761966003682301,148
36,0.01100015640258789,0.002606855918018195,0.0019997596740722657,4.7170740802826796e-06,0.5264105263157894,0.8889,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.8889, 'IMP__strategy': 'mean'}",-18.155373256889995,0.2740114075797293,-0.15293279171652796,-0.3729102068070549,-0.8117280692609643,-3.843786583418963,7.164363708992885,186
